title,summary,categories
"“자폐 걱정돼요” 임신 중 타이레놀, 적정 용량은 괜찮아요","산모 궁금증 Q&A 자폐 연관성 없어. 고열 참으면 되레 부담 자궁 수술한 경우 합병증 위험 잘 살펴야 임신·출산을 둘러싼 의학 정보는 많지만, 산모 입장에서는 무엇을 믿어야 할지 헷갈릴 때가 많다.",라이프
"당뇨병 환자, 80세 넘으면 치매 사망 더 가파르게 증가","당뇨병 환자에서 치매로 숨지는 사례가 고령층을 중심으로 빠르게 늘고 있다는 연구 결과가 나왔다. 심혈관질환 치료가 발전하면서 당뇨병 환자의 수명이 길어졌고, 그만큼 치매가 새로운 건강 부담으로 떠오르고 있다는 분석이다.",라이프
하양읍 최고 39.9도. 경산·포항 첫 ‘폭염중대경보’ 발령,올해 도입 ‘최고 단계’. 야외 활동 중단 등 ‘생존 수칙’ 준수해야 이중 고기압에 고온다습 공기 유입.,사회/세계
‘김부장’ 6회 시청률 22% 돌파. SBS 금토드라마 역대 2위,소지섭 주연의 액션 드라마 ‘김부장’이 시청률 22%를 돌파하며 또다시 자체 최고 시청률을 기록했다. 12일 시청률 조사회사 닐슨코리아에 따르면 전날 방송된 SBS 금토드라마 ‘김부장’ 6회 시청률은 22.3%(전국 기준)로 집계됐다.,문화/트렌드
"""백종원 대패삼겹살 창시자 아냐"" 법원은 PD의 손을 들었다",“미디어와 프랜차이즈의 부적절한 공생관계 고발” 공익 취지 인정 백종원 더본코리아 대표와 미디어의 공생 속 벌어지는 문제를 지속적으로 비판해온 PD가 소송에서 승소했다. 재판부는 김재환 PD의 의혹 제기가 미디어와 프랜차이즈 간 부적절한 공생관계를 고발해 '알 권리 실현'에 부합한다고 판단했다.,사회/세계
강풍주의보' 제주 항공편 줄줄이 결항. 내일 출근 어쩌나,일부 배편도 기상악화로 운항 취소 시설물 피해도 수십건 제주에 이틀 연속 강풍 특보가 발효되면서 비행기 운항에 차질이 생기고 있다. 12일 제주지역에 초속 20ｍ 이상의 강한 바람이 부는 가운데 제주시 내 가로수가 강풍에 꺾여 있다.,사회/세계
"“바가지요금 옛말”. 강원 해수욕장, 두번째 주말도 ‘20만 피서객’ 동원","6말7초 개장 동해안 해수욕장, 누적 손님 50만 現 84곳 열려. 17일 양양 물치해수욕장 마지막 강원 동해안에서 개장한 해수욕장들이 2주 연속으로 주말 20만 관광객을 동원했다.",라이프
전남광주서 온열질환 잇달아. 들일하던 70대들 병원 이송,"12일 오후 3시 55분께 전남광주 보성면에서 밭일하던 A(70대) 씨가 열탈진, 어지러움 등을 호소해 인근 병원으로 이송됐다. 이날 오전 10시 42분께 전남광주 나주시 문평면에서도 농사일을 하던 B(70대) 씨가 열탈진 증상으로 병원에 이송됐다.",사회/세계
"""대학생 언니처럼 입을래요"". 배꼽 가린 크롭티 '불티'","초등학생 옷장 점령한 옷 초등학생들 사이에서는 반팔 티셔츠 위에 민소매를 겹쳐 입거나 바지 위에 치마를 덧입는 ‘레이어드룩’이 최근 인기다. 여성복 시장에서 유행한 크롭티와 원숄더, 걸코어 스타일도 아동의 체형과 활동성에 맞춘 ‘언니룩’으로 재해석돼 빠르게 확산하고 있다.",라이프|사회/세계
"월요일도 전국에 무더위, 곳곳 소나기. 대구 낮 최고 37도",월요일인 13일에는 전국에 가끔 구름이 많은 가운데 밤부터 차차 흐려질 것으로 보인다. 오후에는 강원 동해안을 제외한 중부지방과 전북을 중심으로 소나기가 내리는 곳도 있다.,라이프
"임영웅, 'ULSSIGU' 뮤비 1400만뷰 쾌거 이룩",가수 임영웅의 'ULSSIGU' 뮤직비디오가 1400만뷰를 넘어서는 쾌거를 이룩했다. 임영웅 공식 유튜브 채널에 게재한 'ULSSIGU' 오피셜 뮤직비디오는 최근 누적 조회수 1400만회를 돌파했다.,문화/트렌드
“사람이길 거부한 존재 폭로. ‘친일인명사전’ 읽으며 써내려가”,"인간과 비인간의 경계 묻는 기담집 ‘인비인’ 펴낸 성해나 작가 “수많은 이가 지켜온 기반 흔들려 역사 청산이 제대로 안 이뤄진 탓 불의에 맞서는 것은 작가의 사명” 전작 ‘혼모노’ 40만부 이상 판매 한국 문학계의 차세대 주자 주목 차기작 장편소설 9월 출간 예정 ‘소설가 성해나의 기담집.’ 최근 출간된 소설집 <인비인>(한겨레출판)은 이 짧은 설명으로 소개가 가능하다. 지난해 출간돼 40만부 이상 판매된 <혼모노>로 한국 문학계의 차세대 주자로 이름을 올린 성해나의 신작인데, 게다가 기담이라니.",라이프
"상반기 ‘연극 티켓’ 판매액, 작년의 2배","6월까지 759억원으로 ‘역대 최고’ 가격 비싼 글로벌 IP 흥행이 견인 예매 1위 ‘센과 치히로의 행방불명’ 대형 글로벌 지식재산권(IP) 작품 인기에 힘입어 올 상반기 연극 티켓 판매액이 지난해 같은 기간보다 2배 이상 급증했다.12일 공연예술통합전산망(KOPIS)에 따르면 올해 1~6월 연극 장르의 총티켓 판매액은 약 759억원으로 집계됐다. 이는 지난해 같은 기간(370억2000만원)의 2배를 넘은 수치로, KOPIS에서 확인할 수 있는 첫 집계인 2014년 이후 최고치다.",경제|문화/트렌드
출근길 경제경영. 낮엔 판타지·무협. 침대선 로맨스,"‘밀리의서재’ 10년, 소설로 넘어간 ‘읽기’ 이용자 분석 ‘독서라는 사건’ 펴내 ‘내 서재’에 분야별 골고루 담지만 최근 헤비 유저들 사이 소설 강세 아침에는 경제경영, 점심에는 판타지·무협, 밤에는 로맨스를 읽는 독자가 많다는 데이터가 공개됐다. 독서 플랫폼 밀리의서재가 창립 10주년을 기념해 내놓은 책 <독서라는 사건>(밀리의서재·정유라 지음, 오리지널스)에는 밀리의서재 데이터를 기반으로 한 독자 분석 결과가 수록됐다.",문화/트렌드
커다란 렌즈구름 떠오른 제주 하늘,제9호 태풍 바비의 간접영향으로 강한 바람이 분 12일 오후 제주시 이호테우 빨강말등대에서 바라본 남쪽 하늘에 커다란 나선형 렌즈구름이 떠올라 시선을 사로잡고 있다. 2026.07.12.,사회/세계
"동해안 해수욕장, 모두 피서객 맞이. 첫 주말 20만명 '풍덩'","강원도 동해안 해수욕장이 모두 문을 열고 피서객 맞이에 나섰고, 첫 주말 20만명이 몰렸다. 12일 강원도에 따르면 이날 도내 84개 해수욕장 방문객은 9만5064명으로 집계됐다.",라이프
"""여보, 선크림 챙겼어?"". 해외여행 갔다가 공항서 '낭패'","보조배터리 기내 반입 기준 강화 전자담배 금지국 확대·귀국 시 의약품·식품 검역도 주의 7월 본격 여름휴가 시즌이 시작되면서 해외여행객이 늘어나는 가운데 올해는 출국부터 현지 체류, 귀국까지 여행객이 확인해야 할 규정의 변화가 많다. 보조배터리 기내 반입 기준이 강화됐고 일부 국가는 전자담배를 전면 금지했다.",라이프
“누가 자꾸 내 이름 부른다”. 50세女 정신병인 줄 알았는데 ‘이것’ 탓?,2년간 환청 지속돼 항정신병약 3종 복용. 사실은 청력손실 때문 자신의 이름을 부르고 특정 행동을 지시하는 목소리가 들려 정신병 진단까지 받았지만 사실은 청력손실 탓이었다는 한 여성의 사연이 전해졌다.,라이프
"""과일 참 맛있는 계절"". 무더위 속 꼭 먹어야 할 여름 과일 5가지","여름은 과일이 가장 맛있어지는 계절이다. 복숭아와 수박, 자두, 참외 등 제철 과일이 시장과 마트를 가득 채우는 시기이기도 하다.",라이프
월요일도 전국 찜통더위. 낮 최고 37도·내륙 중심 소나기,"전국 곳곳에 폭염특보가 발효된 가운데 체감온도가 33도 안팎에 이르는 무더위가 당분간 지속될 것으로 보인다. 월요일인 13일 역시 낮 기온이 최고 37도까지 오르는 가운데 내륙 일부 지역에 소나기가 예보돼 있으나, 무더위를 크게 누그러뜨리기는 어려울 전망이다.",라이프
군대식'으로 대충 하나만 바르고 끝?. 한국 남자만 그랬다,"오세성의 脫아재 (5) ""아침에 올인원 하나면 끝인 줄 알았는데"" 해외는 여러 제품 조합. 국내 올인원도 세분화 '스킨·로션 하나로 간편하게 끝.' 국내 남성 화장품 시장을 가장 잘 설명하는 문장이다.",라이프
서울 전역 '열대야주의보'. 오늘 낮 기온 35도까지 올라,"내일 서울 최고 체감온도 34도 전망 ""당분간 폭염·열대야 지속"" 서울 전역에 열대야주의보가 발효됐다. 전날 첫 열대야에 이어 무더운 밤이 당분간 지속될 전망이다.",사회/세계|라이프
월요일도 '찜통더위'⋯전국 곳곳 소나기,"전국 대부분 지역에 폭염특보가 발효된 가운데, 월요일인 13일에도 낮 최고기온이 37도까지 오르며 더위가 기승을 부리겠다. 내륙을 중심으로 소나기가 내리겠지만 무더위를 식히기에는 부족할 것으로 보인다.",라이프
오늘의 날씨- 2026년 7월 13일,"낮엔 폭염, 밤엔 열대야 13일 부산 경남 울산은 폭염주의보가 발효된 가운데, 최고 체감온도 33도로 무덥고, 밤사이 열대야가 나타나는 곳도 있겠다.",라이프
"로봇 투입 예고. 현대차 노사, '완전 월급제' 논의 수면 위로",임단협 교섭서 연구 용역 추진. 공동 TF 구성 해외 완성차 업계 임금 운용 체계 등 참고 (서울=뉴스1) 현대자동차(005380) 노사가 로봇과 피지컬 인공지능(AI) 등 미래 생산환경 변화에 대응하기 위해 '완전 월급제' 도입 방안을 논의한다.,IT/과학|라이프
경북 경산·포항에 첫 ‘폭염중대경보’(종합),올해 신설 최상위 단계 경보 ‘극한더위’를 경고하고자 도입된 ‘폭염중대경보’가 12일 경북 경산시와 포항시에 처음 발령됐다. 기상청은 이날 오전 10시를 기해 경산시와 포항시에 폭염중대경보를 발령하고 즉시 야외활동을 멈출 것을 권고했다.,사회/세계
韓에서 열린 이자이 국제음악콩쿠르 우승자는 크리스티나 남,"벨기에 ‘이자이 콩쿠르’ 최초의 한국 결선 미국 크리스티나 남·중국 진 야란 우승 한국에서 열린 벨기에 ‘이자이 국제음악콩쿠르(Ysaÿe International Music Competition)’의 우승자는 미국 출신의 크리스티나 남(24)이었다. 콩쿠르 측은 경기도 이천아트홀에서 전날 막을 내린 ‘2026 이자이 국제음악콩쿠르’에 서 니어 부문 1위로 미국의 남 크리스티나(24), 2위는 일본의 나카타니 테츠타로(17), 3위는 벨기에의 치코시 빌모스(30)가 선정됐다고 밝혔다.",문화/트렌드|사회/세계
삼성 구자욱에 “얼굴로 밀어붙여”. 고개 숙인 박지영 아나운서,스포츠 아나운서 박지영이 프로야구 삼성 라이온즈 소속 구자욱과의 인터뷰 과정에서 불거진 논란에 대해 사과했다. 박지영은 12일 자신의 인스타그램 스토리를 통해 “구자욱 선수 MVP 인터뷰와 관련해 불편함을 느끼신 팬 여러분께 진심으로 사과드린다”고 적었다.,문화/트렌드|사회/세계
"기이함 속의 산책, 티라노 사우르스의 포효. 홀슈캐넌과 공룡박물관","캐나다 로맨틱 투어코스 ‘이 사랑 통역 되나요?’ 촬영지를 찾아서 ⑤홀슈캐넌과 로얄 티렐 박물관 캘거리 인근에는 로키 산맥 뿐만 아니라 드넓은 평원 지대도 있다. 그 속에서 오랜 세월의 침식으로 형성된 지형들이 있는데, 그 중 배드랜즈 지역은 독특한 풍경으로 유명하다.",라이프
"iM금융그룹, 금융체험파크로 전 세대 포용금융 교육 강화","지난해 2만9000명 금융교육. 전 세대 맞춤형 프로그램 운영 iM금융그룹이 금융체험파크를 중심으로 아동부터 노인, 장애인까지 전 세대를 대상으로 한 금융교육을 확대하며 포용금융 실천에 나선다.",경제|라이프
사업 공모 앞당기고 AI융복합 예술 지원. 과감한 혁신,"부산 예술 지원 패러다임이 바뀐다 <중> 3.0체제 필요성과 새 방향 - 공모 시점 11월서 4개월 앞당겨 - 예술단체 공연설계 어려움 해소 - 타지역 앞선 부산문화재단 대응 - 소액다건·단순 창작지원 탈바꿈 - 확장과 확산, 장기적 성장 지향 - 급변하는 사회·예술환경에 응전 - 지속적 예산 확대가 변화 디딤돌 - 올해 문학 분야 해외유통 첫시도 - 융복합 분야 큰 관심·수요 확인 이 시리즈 ‘부산 예술 지원 패러다임이 바뀐다’ 취재 중 또 한 가지 큰 변화가 준비되고 있다는 사실을 알게 됐다. 부산문화재단은 내년(2027년) 부산문화예술지원사업 가운데 ‘우수예술’의 공연 부문 상반기 공모 공고를 예년보다 크게 앞당겨 이달(7월) 중 낼 계획이다.",IT/과학|문화/트렌드|경제
"이종격투기 이어 카레이스. 트럼프 ""일생일대 행사""","다음 달 22∼23일(현지시간) 미국의 수도 워싱턴DC 한복판에서 미국 건국 250주년을 기념해 '인디카' 자동차 경주대회인 '프리덤 250 그랑프리'가 열립니다. 도널드 트럼프 대통령은 13일 백악관에서 열린 행사 사전 시연에서 대회 일정을 소개한 뒤 ""우리나라 수도에서 전례 없는 행사가 열릴 것""이라며 ""미국인의 애국심과 엄청난 마력, 독창성을 보여주는 멋진 무대가 될 것""이라고 말했습니다.",사회/세계|문화/트렌드
